ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market_key,market,market_display,euronext_adn,url,source,source_date
4FEY2.MI,.MI,FUELCELL ENERGY,,US35952H7008,4FEY2,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FISV.MI,.MI,FISERV,,US3377381088,4FISV,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FME.MI,.MI,FRESENIUS MED CARE,,DE0005785802,4FME,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FORT.MI,.MI,FORTUM,,FI0009007132,4FORT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FR.MI,.MI,VALEO,,FR0013176526,4FR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FRA.MI,.MI,FRAPORT,,DE0005773303,4FRA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FRE.MI,.MI,FRESENIUS,,DE0005785604,4FRE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FRVIA.MI,.MI,FORVIA,,FR0000121147,4FRVIA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4FSLR.MI,.MI,FIRST SOLAR,,US3364331070,4FSLR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4G.MI,.MI,GEA GROUP,,DE0006602006,4G,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GD.MI,.MI,GENERAL DYNAMICS,,US3695501086,4GD,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GILD.MI,.MI,GILEAD SCIENCES,,US3755581036,4GILD,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GLE.MI,.MI,SOCIETE GENERALE,,FR0000130809,4GLE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GLEN.MI,.MI,GLENCORE,,JE00B4T3BW64,4GLEN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GLW.MI,.MI,CORNING,,US2193501051,4GLW,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GM.MI,.MI,GENERAL MOTORS,,US37045V1008,4GM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GOOG.MI,.MI,ALPHABET CLASSE C,,US02079K1079,4GOOG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GOOGL.MI,.MI,ALPHABET CLASSE A,,US02079K3059,4GOOGL,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GPN.MI,.MI,GLOBAL PAYMENTS,,US37940X1028,4GPN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GPRO.MI,.MI,GOPRO - CLASSE A,,US38268T1034,4GPRO,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GRF.MI,.MI,Grifols,,ES0171996087,4GRF,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4GS.MI,.MI,GOLDMAN SACHS GR,,US38141G1040,4GS,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HAL.MI,.MI,HALLIBURTON,,US4062161017,4HAL,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HAS.MI,.MI,HASBRO,,US4180561072,4HAS,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HCA.MI,.MI,HCA-HEALTHCARE,,US40412C1018,4HCA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HD.MI,.MI,HOME DEPOT,,US4370761029,4HD,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HEI.MI,.MI,HEIDELBERG MAT,,DE0006047004,4HEI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HEIA.MI,.MI,HEINEKEN,,NL0000009165,4HEIA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HEN.MI,.MI,HENKEL,,DE0006048408,4HEN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HEN3.MI,.MI,HENKEL VZ,,DE0006048432,4HEN3,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HFG.MI,.MI,HELLOFRESH,,DE000A161408,4HFG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HHFA.MI,.MI,HHLA,,DE000A0S8488,4HHFA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HL.MI,.MI,HECLA MINING,,US4227041062,4HL,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HLAG.MI,.MI,HAPAG-LLOYD,,DE000HLAG475,4HLAG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HLT.MI,.MI,HILTON WORLDWIDE H,,US43300A2033,4HLT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HO.MI,.MI,THALES,,FR0000121329,4HO,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HOG.MI,.MI,HARLEY-DAVIDSON,,US4128221086,4HOG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HON.MI,.MI,HONEYWELL INTERN,,US4385161066,4HON,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HOOD.MI,.MI,ROBINHOOD MARKETS,,US7707001027,4HOOD,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HOT.MI,.MI,HOCHTIEF,,DE0006070006,4HOT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HPE.MI,.MI,HEWLETT PACKARD EN,,US42824C1099,4HPE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HPQ.MI,.MI,HP,,US40434L1052,4HPQ,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4HU3.MI,.MI,HUNTINGTON BANCSH,,US4461501045,4HU3,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4IAG.MI,.MI,INTERNATIONAL C A,,ES0177542018,4IAG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4IBE.MI,.MI,IBERDROLA,,ES0144580Y14,4IBE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4IBM.MI,.MI,IBM,,US4592001014,4IBM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4IFX.MI,.MI,INFINEON TECHNOLOG,,DE0006231004,4IFX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ILMN.MI,.MI,ILLUMINA,,US4523271090,4ILMN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4INCY.MI,.MI,INCYTE,,US45337C1027,4INCY,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4INGA.MI,.MI,ING GROEP,,NL0011821202,4INGA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4INH.MI,.MI,INDUS HOLDING,,DE0006200108,4INH,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4INTC.MI,.MI,INTEL,,US4581401001,4INTC,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4INTU.MI,.MI,INTUIT,,US4612021034,4INTU,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4INVEB.MI,.MI,INVESTOR AB CLASS,,SE0015811963,4INVEB,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4IPH.MI,.MI,INNATE PHARMA,,FR0010331421,4IPH,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ISRG.MI,.MI,INTUITIVE SURGICAL,,US46120E6023,4ISRG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ITX.MI,.MI,INDITEX,,ES0148396007,4ITX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4JAM.MI,.MI,JETBLUE AIRWAYS,,US4771431016,4JAM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4JEN.MI,.MI,JENOPTIK,,DE000A2NB601,4JEN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4JNJ.MI,.MI,JOHNSON & JOHNSON,,US4781601046,4JNJ,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4JPM.MI,.MI,J.P. MORGAN CHASE,,US46625H1005,4JPM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KDP.MI,.MI,KEURIG DR PEPPER,,US49271V1008,4KDP,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KER.MI,.MI,KERING,,FR0000121485,4KER,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KGX.MI,.MI,KION GROUP,,DE000KGX8881,4KGX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KHC.MI,.MI,THE KRAFT HEINZ,,US5007541064,4KHC,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KLAC.MI,.MI,KLA-TENCOR,,US4824801009,4KLAC,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KNEBV.MI,.MI,KONE,,FI0009013403,4KNEBV,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KO.MI,.MI,THE COCA-COLA COMP,,US1912161007,4KO,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KPN.MI,.MI,KONINKLIJKE KPN,,NL0000009082,4KPN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4KR.MI,.MI,KROGER,,US5010441013,4KR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LEG.MI,.MI,LEG IMMOBILIEN,,DE000LEG1110,4LEG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LEVI.MI,.MI,LEVI STRAUSS & CO,,US52736R1023,4LEVI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LHA.MI,.MI,DEUTSCHE LUFTHANSA,,DE0008232125,4LHA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LI.MI,.MI,KLEPIERRE REIT,,FR0000121964,4LI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LITE.MI,.MI,LUMENTUM HOLDINGS,,US55024U1097,4LITE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LKFT.MI,.MI,LAKEFRONT BIOTHER.,,BE0003818359,4LKFT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LLY.MI,.MI,ELI LILLY & COMP,,US5324571083,4LLY,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LOW.MI,.MI,LOWES COMPANIES,,US5486611073,4LOW,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LPK.MI,.MI,LPKF LASER & ELECT,,DE0006450000,4LPK,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LRCX.MI,.MI,LAM RESEARCH,,US5128073062,4LRCX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LXS.MI,.MI,LANXESS,,DE0005470405,4LXS,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4LYFT.MI,.MI,LYFT,,US55087P1049,4LYFT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MA.MI,.MI,MASTERCARD,,US57636Q1040,4MA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MAP.MI,.MI,MAPFRE,,ES0124244E34,4MAP,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MAR.MI,.MI,MARRIOTT INTERN,,US5719032022,4MAR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MAT.MI,.MI,MATTEL,,US5770811025,4MAT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MBG.MI,.MI,MERCEDES-BENZ G.,,DE0007100000,4MBG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MC.MI,.MI,LVMH,,FR0000121014,4MC,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MCD.MI,.MI,MCDONALD'S,,US5801351017,4MCD,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MCHP.MI,.MI,MICROCHIP TECHNOL,,US5950171042,4MCHP,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MDLZ.MI,.MI,MONDELEZ INTERN,,US6092071058,4MDLZ,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MDT.MI,.MI,MEDTRONIC,,IE00BTN1Y115,4MDT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MMM.MI,.MI,3M,,US88579Y1010,4MMM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MO.MI,.MI,ALTRIA GROUP,,US02209S1033,4MO,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MPC.MI,.MI,MARATHON PETROLEUM,,US56585A1025,4MPC,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MRK.MI,.MI,MERCK,,DE0006599905,4MRK,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MRKX.MI,.MI,MERCK & CO.,,US58933Y1055,4MRKX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MRNA.MI,.MI,MODERNA,,US60770K1079,4MRNA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MS.MI,.MI,MORGAN STANLEY,,US6174464486,4MS,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MSFT.MI,.MI,MICROSOFT CORP,,US5949181045,4MSFT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MSI.MI,.MI,MOTOROLA SOLUTIONS,,US6200763075,4MSI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MSTR.MI,.MI,Strategy,,US5949724083,4MSTR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MT.MI,.MI,ARCELORMITTAL,,LU1598757687,4MT,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MTX.MI,.MI,MTU AERO ENGINES,,DE000A0D9PT0,4MTX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MU.MI,.MI,MICRON TECHNOLOGY,,US5951121038,4MU,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MUV2.MI,.MI,MUNICH RE,,DE0008430026,4MUV2,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4MUX.MI,.MI,MCEWEN,,US58039P3055,4MUX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NB.MI,.MI,NORTHERN DATA,,DE000A0SMU87,4NB,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NDA.MI,.MI,NORDEA BANK,,FI4000297767,4NDA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NDX.MI,.MI,NORDEX,,DE000A0D6554,4NDX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NEE.MI,.MI,NextEra Energy,,US65339F1012,4NEE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NEM.MI,.MI,NEWMONT,,US6516391066,4NEM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NEMX.MI,.MI,NEMETSCHEK,,DE0006452907,4NEMX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NESTE.MI,.MI,NESTE,,FI0009013296,4NESTE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NFLX.MI,.MI,NETFLIX,,US64110L1061,4NFLX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NKE.MI,.MI,NIKE,,US6541061031,4NKE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NLOK.MI,.MI,GEN DIGITAL,,US6687711084,4NLOK,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NN.MI,.MI,NN GROUP,,NL0010773842,4NN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NOC.MI,.MI,NORTHROP GRUMMAN,,US6668071029,4NOC,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NOKIA.MI,.MI,NOKIA CORPORATION,,FI0009000681,4NOKIA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NOW.MI,.MI,SERVICENOW,,US81762P1021,4NOW,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NTGY.MI,.MI,NATURGY ENERGY GR,,ES0116870314,4NTGY,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NVDA.MI,.MI,NVIDIA CORP,,US67066G1040,4NVDA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4NXPI.MI,.MI,NXP SEMICONDUCTORS,,NL0009538784,4NXPI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4OGN.MI,.MI,ORGANON & CO.,,US68622V1061,4OGN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4OKE.MI,.MI,ONEOK,,US6826801036,4OKE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4OMV.MI,.MI,OMV,,AT0000743059,4OMV,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4OR.MI,.MI,L'OREAL,,FR0000120321,4OR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ORA.MI,.MI,ORANGE,,FR0000133308,4ORA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ORCL.MI,.MI,ORACLE,,US68389X1054,4ORCL,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ORNBV.MI,.MI,ORION CLASS B,,FI0009014377,4ORNBV,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4OXY.MI,.MI,OCCIDENTAL PETR,,US6745991058,4OXY,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PAH.MI,.MI,PORSCHE AUTOMOBIL,,DE000PAH0038,4PAH,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PANW.MI,.MI,Palo Alto Networks,,US6974351057,4PANW,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PBB.MI,.MI,PBB,,DE0008019001,4PBB,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PCG.MI,.MI,PGE,,US69331C1080,4PCG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PEP.MI,.MI,PEPSICO,,US7134481081,4PEP,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PFE.MI,.MI,PFIZER,,US7170811035,4PFE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PFV.MI,.MI,PFEIFFER VACUUM,,DE0006916604,4PFV,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PG.MI,.MI,PROCTER & GAMBLE,,US7427181091,4PG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PH.MI,.MI,PARKER HANNIFIN,,US7010941042,4PH,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PHIA.MI,.MI,PHILIPS,,NL0000009538,4PHIA,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PLD.MI,.MI,PROLOGIS REIT,,US74340W1036,4PLD,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PLTR.MI,.MI,PALANTIR TECHNOL,,US69608A1088,4PLTR,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PLUG.MI,.MI,PLUG POWER,,US72919P2020,4PLUG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PM.MI,.MI,PHILIP MORRIS INT,,US7181721090,4PM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PNE.MI,.MI,PNE,,DE000A0JBPG2,4PNE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PPG.MI,.MI,PPG INDUSTRIES,,US6935061076,4PPG,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PPL.MI,.MI,PPL,,US69351T1060,4PPL,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PRU.MI,.MI,PRUDENTIAL FIN,,US7443201022,4PRU,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PRX.MI,.MI,PROSUS,,NL0013654783,4PRX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PSM.MI,.MI,PROSIEBENSAT1 MEDI,,DE000PSM7770,4PSM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PSX.MI,.MI,PHILLIPS 66,,US7185461040,4PSX,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PTON.MI,.MI,PELOTON INTERACTIV,,US70614W1009,4PTON,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PUB.MI,.MI,PUBLICIS GROUPE,,FR0000130577,4PUB,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PUM.MI,.MI,PUMA,,DE0006969603,4PUM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4PYPL.MI,.MI,PAYPAL,,US70450Y1038,4PYPL,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4QCOM.MI,.MI,QUALCOMM,,US7475251036,4QCOM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4QGEN.MI,.MI,QIAGEN,,NL0015002SN0,4QGEN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4RBI.MI,.MI,Raiffeisen Bank,,AT0000606306,4RBI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4REE.MI,.MI,RED ELECTRICA CORP,,ES0173093024,4REE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4REGN.MI,.MI,REGENERON PHARMA,,US75886F1075,4REGN,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4REP.MI,.MI,REPSOL,,ES0173516115,4REP,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4RHM.MI,.MI,RHEINMETALL,,DE0007030009,4RHM,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4RI.MI,.MI,PERNOD RICARD,,FR0000120693,4RI,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4RMS.MI,.MI,HERMES INTERN,,FR0000052292,4RMS,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4RNO.MI,.MI,RENAULT,,FR0000131906,4RNO,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ROK.MI,.MI,ROCKWELL AUTO,,US7739031091,4ROK,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4ROKU.MI,.MI,ROKU,,US77543R1023,4ROKU,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4RWE.MI,.MI,RWE,,DE0007037129,4RWE,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4S.MI,.MI,SMA SOLAR TECHNOL,,DE000A0DJ6J9,4S,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
4SAB.MI,.MI,BANCO DE SABADELL,,ES0113860A34,4SAB,MTAA,milan,Euronext Milan,EuroTLX,,,euronext_current_directory_csv_export,2026-05-10
